onet_code,Title,OCC_CODE,L0,w1999,w2003,w2007,one_to_one_all,dW_robot,proj_robot,dW_software,proj_software,dW_clone,proj_clone,dW_llm,proj_llm,dlnw_full,dlnw_early,dlnw_late
49-3091.00,Bicycle Repairers,49-3091,5.2078714140453714e-05,7.719999999999998,9.630000000000004,10.49,True,-0.1509867432405201,-0.0011360638910337462,0.0010795586898867662,6.493364393944344e-06,0.0007335236443570122,4.555034388375226e-06,0.001126407793847044,8.768367920689708e-06,0.30660805837152116,0.22106886177334983,0.08553919659817133
49-3092.00,Recreational Vehicle Service Technicians,49-3092,8.44345489158346e-05,11.86,13.11,15.27,True,-0.15364514495810347,0.0013413233287269124,-0.02362788431820141,-0.00042960506770190013,0.0007233033947642831,-4.039886792989671e-06,0.0010604478848142865,-7.171554221147289e-06,0.25271872566096176,0.1002039042060292,0.15251482145493256
49-3093.00,Tire Repairers and Changers,49-3093,0.0006437650950926382,8.370000000000001,10.019999999999998,10.52,True,-0.15572225581181978,-0.000505725864002849,0.0010403339117309076,-5.211432328709831e-06,0.00043704038254489184,-7.109641018381916e-07,0.0008934879759759684,-1.1424396727897515e-06,0.22862432280817968,0.17992921115533456,0.048695111652845124
49-9011.00,Mechanical Door Repairers,49-9011,6.200460767712434e-05,14.68,14.240000000000002,15.329999999999998,True,-0.18128940075743438,-0.0009953314717305302,-5.568213578056565e-06,-1.1946591597489965e-05,0.0006368651879151426,3.514242128462782e-06,0.0010094295458540291,7.232945640071895e-06,0.043325669697352964,-0.03043111720253977,0.07375678689989273
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",49-9012,0.00020006476323263406,19.96,20.450000000000003,22.18,True,-0.20712552147257296,0.0019493628269547925,-0.05919931972710999,-0.001095544224669413,0.00048528031954575736,-6.7201595455068515e-06,0.0006933800538668013,-1.4389354419976593e-05,0.1054607110389032,0.02425261160549308,0.08120809943341012
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49-9021,0.0012107656499114145,14.5,16.900000000000002,18.440000000000005,False,-0.21924432528849358,0.0016769061876758706,-0.24159337363058572,-0.006590496204108639,-0.0015740966121209651,-6.55053195410745e-05,-0.0052325568627730815,-0.00017049109987185145,0.24037356870191928,0.15316497250249927,0.08720859619942001
49-9031.00,Home Appliance Repairers,49-9031,0.00021301998791361328,13.949999999999998,14.37,16.14,True,-0.18773685433437012,0.0021137929049373566,-0.06586646576715595,-0.0015438540231299481,0.0004745383334992325,-6.955172131420315e-06,5.4747459558328196e-05,-2.1973591321878132e-05,0.14582115457442812,0.029663191823559032,0.11615796275086909
49-9041.00,Industrial Machinery Mechanics,49-9041,0.0011348390097412977,16.56,18.48,20.36,True,-0.1920686096943658,0.0016286569437106947,-0.1928762720462099,-0.0038993520041564035,-0.00012108577419481042,-1.6147134433096572e-05,-0.001391851267432112,-4.940550081603692e-05,0.2065820427252083,0.10969891725642444,0.09688312546878386
49-9043.00,"Maintenance Workers, Machinery",49-9043,0.0006908164086106224,14.57,15.859999999999996,17.11,True,-0.29387564639333075,0.0010769953434249008,-0.011527642090399805,-0.0002640067121415559,0.00037543932534804677,-6.328708384360824e-07,0.0008202175856947035,2.419420562850569e-07,0.1606984676969887,0.08483559599958834,0.07586287169740036
49-9044.00,Millwrights,49-9044,0.000518144533385034,18.76,20.379999999999995,22.159999999999982,True,-0.30422732679714276,0.000772257296108148,-0.016292862553117217,-0.0003600200589268053,0.0005158865435362168,3.0280730181007385e-06,0.000839123319744009,6.983736376112113e-06,0.16656191830100386,0.08282708421649998,0.08373483408450388
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",49-9045,2.1398679572562666e-05,14.990000000000007,17.74,19.74,True,-0.31456149294544045,-0.0008137560849075712,0.0011348580790512487,-1.6976775099545137e-06,0.0004258594716169237,-1.4440899847267961e-07,0.0008982247587486499,4.787790891784698e-07,0.2752637218908287,0.16843866476692648,0.10682505712390222
49-9051.00,Electrical Power-Line Installers and Repairers,49-9051,0.0006386732406160345,20.969999999999995,23.54,25.269999999999992,True,-0.15181792584380815,0.001331227844191645,-0.07862433999648026,-0.0019244724301377897,0.0006370511763377064,-4.419772602755259e-06,0.0004593452189808557,-1.591613525848649e-05,0.18652507648627425,0.11560825691830212,0.07091681956797213
49-9052.00,Telecommunications Line Installers and Repairers,49-9052,0.0010247518268800416,16.35,19.01,22.7,True,-0.21285691952224167,0.0016244413335172417,-0.16731579224342655,-0.004164345521932441,-0.00013161264161882873,-2.3706171581163885e-05,-0.0020508928093596205,-8.118727465430687e-05,0.32813702714409443,0.15073725915707525,0.17739976798701917
49-9061.00,Camera and Photographic Equipment Repairers,49-9061,3.435390425354187e-05,14.27,15.009999999999998,17.23,True,-0.15874376925743153,0.0014267496151427607,-0.10995121582218692,-0.0015465691111805316,-0.00015563431352733407,-1.8447237625365204e-05,-0.003466691857574782,-7.435118081539948e-05,0.18849261905109316,0.050557214156625285,0.13793540489446787
49-9062.00,Medical Equipment Repairers,49-9062,0.0001265873695196177,16.450000000000003,18.25,19.379999999999995,True,-0.10720329915307747,0.002265370273197591,-0.4584736471039076,-0.009462553221261162,-0.00534274752218298,-0.00012731863832441306,-0.023566874213781324,-0.0004837477411990043,0.163916129251239,0.10383960281711957,0.060076526434119426
49-9063.00,Musical Instrument Repairers and Tuners,49-9063,2.90042343604012e-05,11.63,13.89,15.400000000000002,True,-0.26864102588726785,0.0011646960017821536,-0.04477747051189043,-0.00101285546927525,0.0006345493102984278,-1.760266547523688e-06,0.0005872293661407925,-9.27108010860646e-06,0.2807795428890105,0.1775811902356792,0.10319835265333133
49-9064.00,Watch and Clock Repairers,49-9064,2.4943641549945033e-05,11.789999999999996,13.160000000000002,15.920000000000002,True,-0.24490156492219994,0.0011503596409572407,-0.0642043219158095,-0.0015727209079538938,0.00034726026341220595,-8.966444798573172e-06,8.492661254966348e-05,-2.4997187850122605e-05,0.3003244658669577,0.10993021134789194,0.19039425451906578
49-9071.00,"Maintenance and Repair Workers, General",49-9071,0.007745355197455671,11.989999999999998,14.330000000000002,15.659999999999997,True,-0.17816649127218978,0.0009556837857610784,-0.042383570653589414,-0.0009218094395602508,0.0006288436517134632,-9.399360188706968e-07,0.0010218251242086849,2.8906026594350024e-07,0.2670367215232341,0.1782822728006579,0.0887544487225762
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9091,0.00023138933634186737,11.939999999999998,13.36,13.97,True,-0.21949320101814426,-0.0006082601159155902,-0.037308720089980714,-0.0009462277608294176,0.00043947648358233656,-3.1637519667477557e-06,0.0007958133295262045,-6.550029484720699e-06,0.15701806530441464,0.11237106014404397,0.04464700516037068
49-9092.00,Commercial Divers,49-9092,1.5468924992213973e-05,27.17,16.48,20.01,True,-0.15518303379654802,0.003056038547011164,-0.15704140151143603,-0.0032621286691432733,-0.0006446172286229445,-2.4573375319566587e-05,-0.006412359821105601,-0.00010708647898211761,-0.3058812748426143,-0.49996589895693067,0.19408462411431637
49-9094.00,Locksmiths and Safe Repairers,49-9094,7.283285517167413e-05,12.660000000000002,13.83,15.98,True,-0.15456952182086564,-0.0010410827926905647,0.0011091712829247936,3.739626243905168e-06,0.0005953880472827721,2.1281280716087574e-06,0.0010403461732471557,5.273099703459692e-06,0.2328905236220984,0.08839272896063655,0.14449779466146184
49-9095.00,Manufactured Building and Mobile Home Installers,49-9095,8.507908745717685e-05,10.07,11.230000000000002,12.83,True,-0.24484812475712406,0.0013221949495033846,-0.13838694830872564,-0.003517095416883293,0.0005810832111935488,-4.447054548575658e-06,0.00019159661406894807,-1.7303778384500335e-05,0.24222547189707422,0.10902806201988113,0.13319740987719308
49-9096.00,Riggers,49-9096,0.00010215935880274646,15.12,16.25,18.950000000000003,True,-0.17565078715377014,0.00019253745780016898,-0.03273800645088576,-0.0008034342104082367,0.0003937215184653883,-3.1760160001428777e-07,0.0007092399855418675,-9.010972115275186e-07,0.22578556077704848,0.07207453802435948,0.153711022752689
49-9097.00,Signal and Track Switch Repairers,49-9097,2.397683373793166e-05,18.910000000000004,21.01,24.580000000000016,True,-0.10946552259196085,-3.604543579657224e-05,-0.022595882846985983,-0.00043035605738961504,0.0005578545664480606,-3.3497465115657377e-06,0.0009089257323628679,-5.696226974957842e-06,0.2622422214675231,0.10530763218654293,0.15693458928098014
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",49-9098,0.0009385125700484486,9.14,10.210000000000004,11.02,True,-0.21341776301114626,0.0004941758834335493,-0.10290960796480135,-0.002601158672929212,7.729332187290786e-05,-8.619302927035402e-06,0.0002453046978856886,-1.854756241066783e-05,0.18705141825870975,0.11070724671051613,0.07634417154819362
49-9099.01,Geothermal Technicians,49-9099,1.9207248531999018e-05,9.53,12.7,15.852154537584482,False,-0.07723021641181818,0.001028190289711092,-0.2874127218657723,-0.00440310097449996,-0.004014963301654139,-9.131887319786236e-05,-0.01891746654519465,-0.0003372041720552426,0.5088607063897594,0.28715727579843486,0.22170343059132458
51-1011.00,First-Line Supervisors of Production and Operating Workers,51-1011,0.004898815183471763,18.61,21.02,23.4,True,-0.027008922108615954,0.0017309358255340674,-0.12332084022600363,-0.003299377859454749,-0.008186489999798168,-0.0003742178860996391,-0.03236999312690566,-0.0013635044450501432,0.22903695170949634,0.12177529479464555,0.10726165691485079
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2011,0.00011646811442054438,17.829999999999995,18.600000000000005,21.84,True,-0.3447405742169927,0.0025945156131449753,-0.1133471283430399,-0.0026164621701280423,0.00031961605031825417,-7.35677667067642e-06,-0.00026002045050548136,-2.44360136565201e-05,0.20286071900165537,0.042279148844106995,0.16058157015754837
51-2021.00,"Coil Winders, Tapers, and Finishers",51-2021,0.00036319746804635726,9.650000000000002,11.48,13.03,True,-0.25381352847677735,0.0011941108189972923,-0.03884263314466821,-0.0009541450756259546,0.00021135023418259716,-5.9697696592550875e-06,0.00043420617395262056,-1.4495222028617616e-05,0.30029647578585905,0.17364847554052565,0.1266480002453334
51-2022.00,Electrical and Electronic Equipment Assemblers,51-2022,0.002497135670722275,9.839999999999998,11.28,12.760000000000003,True,-0.15908578142154522,0.001184487266847218,-0.12148729209245201,-0.0027793655522469003,-0.00024335837822007337,-2.0383557749657563e-05,-0.0028203698429778755,-6.65492690385396e-05,0.25985956685248235,0.13657553500575093,0.12328403184673142
51-2023.00,Electromechanical Equipment Assemblers,51-2023,0.0004500812634192924,10.69,12.519999999999998,13.73,True,-0.2783449462391638,0.0021268819762466228,-0.025400575613312985,-0.0005156511582821636,0.00032528317599752563,-4.13579431213941e-06,0.0006997554658771592,-9.733995805127912e-06,0.25027449474292585,0.1580186406349986,0.09225585410792725
51-2031.00,Engine and Other Machine Assemblers,51-2031,0.0005515316298265624,13.23,15.579999999999991,15.140000000000004,True,-0.29908419834762684,0.0024063808322436694,-0.07620862629199233,-0.0016876180484321714,0.00032094530443559885,-6.233691143184729e-06,0.0005955753082915867,-1.3340688927402797e-05,0.13485326988243873,0.16350106231573758,-0.028647792433298847
51-2041.00,Structural Metal Fabricators and Fitters,51-2041,0.0006083799291729488,12.62,13.939999999999998,14.920000000000002,True,-0.3058012287469862,0.0004953532554003207,-0.000914832836339642,-4.310319075273071e-05,0.0002843147834454678,-2.7762106358397247e-06,0.0006316105022898982,-6.6637241577535295e-06,0.1674197376625477,0.09947954821931049,0.06794018944323721
51-2051.00,Fiberglass Laminators and Fabricators,51-2051,0.0003206579243177688,10.199999999999998,11.869999999999996,12.8,True,-0.18570685703706016,0.0004343938066967958,-0.01995936720410319,-0.0005040321340809128,0.0006705580950783947,-2.3716104701652463e-06,0.0010488238824962511,-3.6404560060937877e-06,0.22705745063534621,0.15162648833135117,0.07543096230399504
51-2061.00,Timing Device Assemblers and Adjusters,51-2061,6.619410819584896e-05,9.9,12.789999999999996,13.67,True,-0.2702628370540263,0.0027177543232452684,-0.013771167981319233,-0.00025123470155733986,0.0004530405663929295,-5.484348866492164e-06,0.0008558748929624252,-1.1953740224212298e-05,0.3226688935953139,0.25612885845020683,0.06654003514510709
51-2092.00,Team Assemblers,51-2092,0.008397177024315087,9.95,11.14,11.839999999999998,True,-0.0700290746136818,-0.00022642895552075313,-0.06813667983849779,-0.0017853067004841585,0.0005694890743007705,-1.034359394757376e-05,6.648181458361775e-05,-2.96618396338483e-05,0.17391107828535812,0.11296968332863644,0.060941394956721684
51-3011.00,Bakers,51-3011,0.0011349034635954318,8.82,10.09,10.859999999999998,True,-0.07766147237269061,-0.00026433072029965923,-0.03217272071590259,-0.0007734063646224975,0.00044142648987454227,-1.1620288534408301e-05,-0.0003995217140972411,-3.3779157055799236e-05,0.20806444448708916,0.13452296434681754,0.07354148014027162
51-3021.00,Butchers and Meat Cutters,51-3021,0.0008950706723619811,11.199999999999998,12.300000000000002,13.209999999999994,True,-0.0008443449029155812,1.2752386038016646e-05,0.0012366332079646908,4.453308693385568e-06,0.0010120301139303486,5.125631328958836e-06,0.0012751816500319163,5.61528651135892e-06,0.16506034023318472,0.09368548407732336,0.07137485615586137
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",51-3022,0.001030552673752122,8.08,8.690000000000001,10.12,True,-0.06754147177408354,-0.00019812750924733032,0.001113237215325058,-4.631223727895058e-06,0.00045043114799095635,-1.1787463790012795e-06,0.0008591212181135474,-2.5574054767326465e-06,0.22512179132631527,0.07278106674429674,0.15234072458201853
51-3023.00,Slaughterers and Meat Packers,51-3023,0.0007539167318080285,9.179999999999998,9.82,10.820000000000002,True,-0.012810933377506382,2.2179287490167776e-06,0.0006499163358233053,-7.755056969463854e-06,0.00016698036463449266,-1.1732146932264804e-06,0.00038361440505588505,-3.820109946665643e-06,0.1643690687859367,0.06739391773397552,0.0969751510519612
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091,0.00012781199274816796,9.829999999999998,11.89,12.179999999999998,True,-0.18810386139323404,0.0004697025520453525,-0.09315481941644184,-0.002124023745719512,3.5481243773319315e-05,-1.5308174366011945e-05,-0.0012290365641611384,-5.636219668961023e-05,0.2143563281226757,0.19025877654361523,0.02409755157906046
51-3092.00,Food Batchmakers,51-3092,0.0004174031593732404,9.64,10.53,11.410000000000002,True,-0.16753824694231945,0.0015538835215664158,-0.03632323448864801,-0.000706490535347829,-0.00013584671485612591,-2.4668290998929958e-05,-0.0033890580973764037,-9.460711554761723e-05,0.1685690552515302,0.08830721752342985,0.08026183772810036
51-3093.00,Food Cooking Machine Operators and Tenders,51-3093,0.0002857883892311532,9.85,10.310000000000002,10.78,True,-0.26256155749354965,0.001150816446221537,-0.0698447142726294,-0.0015852950576388304,-4.602435911408198e-05,-1.7748474844080855e-05,-0.0014706473850886997,-6.299831159946094e-05,0.09022111029685354,0.04564284284487119,0.044578267451982345
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4021,0.0006997754943352797,11.250000000000002,12.719999999999995,13.82,True,-0.27163084967211976,0.0006292204117500706,-0.06456424571799588,-0.0015398165072750575,0.00036162754150747834,-4.804641244506188e-06,0.0005230431607858868,-1.225604600193141e-05,0.20574868968909454,0.12280742926154664,0.0829412604275479
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",51-4022,0.00039297514865636917,11.910000000000002,13.099999999999998,14.54,True,-0.3244494017001085,0.0012816287135187813,-0.0066807741980557675,-0.00016967980173616156,0.0004914834638655258,-1.3320135790883052e-06,0.0009563932206577643,-1.651287427348033e-06,0.19952508873816432,0.09523384683989677,0.10429124189826755
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",51-4023,0.000306671437970642,12.949999999999998,13.879999999999995,15.670000000000002,True,-0.244132988218438,0.00025934543172082756,-0.06475771477131219,-0.0015189020365632157,0.00036046125437871977,-2.9772610324090296e-06,0.0004167214286656003,-9.050806829433845e-06,0.19065226822238301,0.06935316693311178,0.12129910128927124
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",51-4031,0.0022771546665621657,10.670000000000002,12.119999999999996,13.099999999999998,True,-0.2661464035638535,2.222435957427584e-05,-0.0008001521843986651,-4.2177085187237445e-05,0.00037957168462374196,-6.726701842969159e-07,0.00084500784482624,-6.501891165475789e-07,0.2051761648934436,0.1274209153275061,0.07775524956593749
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4032,0.0004843062599645659,11.89,13.29,14.54,True,-0.28704134403264814,0.00040314557818953004,-0.0032838325640669594,-9.398818604563682e-05,0.000503385507803348,1.664285477090332e-07,0.0009835824560262367,1.8597742572030648e-06,0.20120576140268298,0.11131416202246358,0.0898915993802194
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4033,0.0008244937020850049,11.54,12.8,13.77,True,-0.2708843098515902,-8.70228267363338e-05,-0.008722181085369872,-0.00021468210095277715,0.0004277798472593234,-1.1904255902851781e-06,0.000895384087424061,-1.4867350259683742e-06,0.1766730516606101,0.10362590984561804,0.07304714181499206
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4034,0.0005410256516026838,13.650000000000002,14.57,15.609999999999998,True,-0.26552469678597057,-6.662340599713068e-05,-0.009557364764850368,-0.00024197434176858503,0.0003766317920235799,-2.1685715085903467e-06,0.0008305027380045472,-4.211614452376552e-06,0.1341722128963716,0.06522509857614445,0.06894711432022715
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4035,0.0002309381593629278,12.7,14.48000000000001,15.359999999999996,True,-0.2508889614540953,0.0012489186563057109,-0.0007458030812584845,-3.644741780598981e-05,0.00041877651892436956,-2.1609000271679142e-06,0.0009086459658776751,-3.929579630118832e-06,0.19016473425498015,0.13116639349302517,0.05899834076195498
51-4041.00,Machinists,51-4041,0.002705772796554761,14.3,15.909999999999998,16.939999999999994,True,-0.1797493448646618,0.0023387798986124644,-0.13147277148331846,-0.002438434662387108,-0.0009356107690333798,-2.9338261108015e-05,-0.005191895262978732,-0.00010215090446306,0.16941815195804644,0.10668830508383387,0.06272984687421257
51-4051.00,Metal-Refining Furnace Operators and Tenders,51-4051,0.00012471820774972517,12.94,15.24,16.629999999999995,True,-0.26037244252412495,0.0019654834847707657,-0.042683303839006086,-0.0008935048168384114,0.0005426609968688728,-4.88686148131921e-06,0.0008108242829121084,-1.1095192138196446e-05,0.2508850041320816,0.16360026118574567,0.08728474294633592
51-4052.00,"Pourers and Casters, Metal",51-4052,0.00010054801244939083,12.339999999999998,13.64,15.199999999999998,True,-0.2660702913304868,0.0007943763038371659,-0.003764170647281205,-9.41826154152286e-05,0.00040852123039351884,-2.3787742359885974e-06,0.0008133123409587143,-5.240121225147694e-06,0.2084494093749889,0.10016063393807428,0.10828877543691462
51-4061.00,"Model Makers, Metal and Plastic",51-4061,8.069622537604957e-05,16.14999999999999,20.899999999999995,19.51,True,-0.28268697736180115,0.005684293413354986,-0.31014082387328135,-0.006411674333487086,-0.019100530242155057,-0.00032961794230567054,-0.056172685764221846,-0.0009536626478808514,0.18900710496635487,0.2578291093020999,-0.06882200433574504
51-4062.00,"Patternmakers, Metal and Plastic",51-4062,5.3754514347943564e-05,13.45,17.450000000000006,17.44,True,-0.22431242279127672,0.0016965142257407517,-0.015220180626573637,-0.0003567006975843958,0.0006207235568110971,-4.062989460490446e-06,0.0010549418347470362,-7.240659986617378e-06,0.2597873124329855,0.2603605426005884,-0.0005732301676029117
51-4071.00,Foundry Mold and Coremakers,51-4071,0.00022455722780363952,11.390000000000002,13.05,14.040000000000004,True,-0.28467352569246346,-0.000876978108885902,0.0009797457613780697,-6.762229139004682e-06,0.00026617576371584155,-1.3190084535881596e-06,0.0006270706424911588,-3.43586831659682e-06,0.20917462113857432,0.13605235630961143,0.07312226482896289
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",51-4072,0.001157849035667216,9.81,11.510000000000002,12.7,True,-0.28599144414178923,0.00026722919330739425,-0.009853178543184316,-0.00024624402427863673,0.0003532273005053793,-1.6404017176806263e-06,0.0008033658769762424,-2.9568796288682306e-06,0.2581997198872741,0.1598139491565198,0.09838577073075427
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",51-4081,0.0006678708365388383,12.0,13.97,14.609999999999996,True,-0.26414701497926374,0.00011731496103149906,-0.0007769427462137854,-2.924027219165116e-05,0.0005578106052083504,2.4991230276080885e-06,0.0009975838827162627,6.670005176112225e-06,0.1967995759746075,0.15200552348087015,0.04479405249373736
51-4111.00,Tool and Die Makers,51-4111,0.0008530467594664665,18.600000000000005,20.67,21.68,True,-0.25918423952026953,0.0029147049917096772,-0.017356324008642055,-0.0002909637407171858,0.000626794498214244,-2.239461529556259e-06,0.0010774555423171625,-3.0351089557920325e-06,0.15322859585228965,0.10552179297452113,0.04770680287776852
51-4121.00,"Welders, Cutters, Solderers, and Brazers",51-4121,0.0026428658349197573,12.58,14.249999999999998,15.509999999999998,True,-0.32177614458463666,0.0016984040471327859,-0.009114751083841759,-0.00020131771664911287,0.0002958729046202033,-4.712193167290896e-06,0.0005918433719279926,-1.20372920078209e-05,0.20937672591615275,0.12464865544236492,0.08472807047378783
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",51-4122,0.00044266907019385656,12.29,13.99,14.899999999999997,True,-0.3197354297788429,0.0010086235766386638,-0.02035614613410121,-0.0004849943185891569,0.0004496899040318075,-3.85682015139026e-06,0.000885827864733549,-7.269610997920089e-06,0.1925752893734698,0.1295568650994463,0.06301842427402349
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51-4191,0.00023396749050723635,12.130000000000004,13.63,15.03,True,-0.2939997273721561,0.0008211023035361581,-0.014710493398519769,-0.0003090037237343973,0.0005774400900260501,-9.385671044878487e-07,0.0010031834451677923,-9.363264600548892e-07,0.2143664808089243,0.1165915227524823,0.09777495805644199
51-4192.00,"Layout Workers, Metal and Plastic",51-4192,0.00011595248358747058,13.9,15.369999999999996,16.930000000000003,True,-0.2862232108071931,0.0004986956461213109,-0.0009640403985313154,-4.207450729576046e-05,0.0006202084140593796,-2.0877990648186283e-06,0.0011002123082832248,-2.7054185330854772e-06,0.19719835600839808,0.10052871741385827,0.09666963859453981
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,0.00037608823887320226,10.760000000000002,12.339999999999998,13.4,True,-0.2076425506377242,0.0009053156134007597,-0.057244458644980775,-0.0013015478415143089,0.00042001164450585415,-7.061104011089994e-06,0.000596269730803207,-1.6882936692780095e-05,0.21941915222322717,0.13701046374360315,0.08240868847962401
51-4194.00,"Tool Grinders, Filers, and Sharpeners",51-4194,0.00018143759938784307,13.19,14.219999999999995,14.899999999999997,True,-0.2701726567489685,0.0010855673517906614,-0.006075932398203524,-0.00014492138784538597,0.0004917457511358712,-2.3655078026697373e-07,0.0009738287732976834,1.1674799092146645e-06,0.12190224622219015,0.07519045764587151,0.046711788576318636
51-5111.00,Prepress Technicians and Workers,51-5111,0.0007048028949577492,13.9,15.22,16.339999999999996,True,-0.06942075693089014,0.0005396169859587779,-0.029129703195807877,-0.0006814440352868415,0.0005007998019254554,-2.0824577401635865e-05,-0.0016663413525552218,-7.818338680122754e-05,0.16172724929521065,0.09072151229689362,0.07100573699831703
51-5112.00,Printing Press Operators,51-5112,0.001642477564902453,12.868946311736485,14.268120365621984,15.236573548462308,False,-0.07264715002322507,0.0004030159932771232,-0.011358809990768633,-0.0002501390339287011,0.0007077235301033939,-1.2926791773913333e-06,0.0007461651520369322,-6.5400405609584904e-06,0.1688815456053372,0.10321055691888681,0.06567098868645038
51-5113.00,Print Binding and Finishing Workers,51-5113,0.0010468594988480807,10.502358506932223,12.346764778676045,13.859676224802127,False,-0.12247872046811954,-0.0005699968970978649,-0.0026331058235384043,-7.816071239886307e-05,0.0005929196371399217,2.9859340397750317e-06,0.001010276187322845,6.5948821957358955e-06,0.2773837814369329,0.16179421586726184,0.11558956556967104
51-6011.00,Laundry and Dry-Cleaning Workers,51-6011,0.001400904519607378,7.249999999999999,8.14,8.860000000000001,True,-0.09893026688702662,-0.0002449575078464596,-0.003514398006456953,-9.416235054221297e-05,0.00037259485926147666,-3.527969803960382e-06,0.0005966577414375515,-9.86704461515169e-06,0.20054529575040636,0.11578871114786571,0.08475658460254065
51-6021.00,"Pressers, Textile, Garment, and Related Materials",51-6021,0.0006014833667805867,7.490000000000001,8.269999999999998,8.869999999999997,True,-0.1255936104393334,-0.0004007311386104204,-0.0017472238918227168,-6.546073487647769e-05,0.00013575727014359865,-1.415840146965769e-06,0.00035725589791390567,-4.807040865255412e-06,0.16910599879235955,0.09906571150647148,0.07004028728588807
51-6031.00,Sewing Machine Operators,51-6031,0.0026024532683775986,7.570000000000001,8.51,9.31,True,-0.14863261515528567,-0.0004494704683525354,-0.00019801594559176999,-3.29927877800265e-05,0.00024281075762738627,-2.1215570339149743e-06,0.0005692812691041802,-5.734287958254529e-06,0.20689602383961825,0.1170488751359251,0.08984714870369315
51-6041.00,Shoe and Leather Workers and Repairers,51-6041,0.00010061246630352505,8.039999999999997,9.400000000000002,10.369999999999996,True,-0.0858045345400647,-0.000293792134234814,-0.001643366881434685,-5.9824700738204985e-05,0.00034794449450802745,-2.633149089570106e-06,0.0006471648296171222,-6.98256714034265e-06,0.254487939050561,0.15628060608508365,0.09820733296547735
51-6042.00,Shoe Machine Operators and Tenders,51-6042,7.37996629836875e-05,8.630000000000003,9.89,11.73,True,-0.08516496202548443,0.00012742208406874415,-0.06601193296785347,-0.0017062161529734835,0.00021209718625920154,-4.369705246810048e-06,0.000476568975603953,-9.61256718051543e-06,0.3069051575700472,0.13627964053928388,0.17062551703076334
51-6051.00,"Sewers, Hand",51-6051,0.00015410916523493173,8.06,8.65,10.1,True,-0.12569631372973866,-0.0011589888627740845,0.0009523788023615708,-6.1356693423834666e-06,0.00035974071181438336,-1.7214227942006827e-06,0.0007016115914991308,-3.853948260759822e-06,0.22562186732867673,0.07064576442525095,0.15497610290342578
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",51-6052,0.00020825040270768062,9.29,10.509999999999998,11.58,True,-0.030713863540957252,-4.2741464648855785e-05,0.0003317770801181645,-1.732812985093454e-05,0.000673730532336092,-2.6256576485835356e-06,0.0009435052657709164,-5.4598235993151475e-06,0.22034091931910194,0.12338863206311235,0.09695228725598959
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,51-6061,0.00028649738162662964,9.09,10.3,11.36,True,-0.17817283839392528,0.0014471641134805996,-0.04145511082167331,-0.0009210199915575365,0.00039864958763787494,-7.482403320861397e-06,0.0005583752328768346,-1.8968520574333605e-05,0.2229235051036178,0.12496898704620252,0.09795451805741529
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",51-6062,0.0002569775164331546,8.979999999999999,9.87,10.79,True,-0.19528323572338183,0.0010577980495865035,-0.052840049539190845,-0.0011575958911943234,0.00016407033808642278,-9.414629753150726e-06,-0.00037754491597511005,-3.338959170853385e-05,0.18361989695593506,0.09449997113128195,0.08911992582465311
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",51-6063,0.0005120214172422826,10.000000000000002,11.369999999999996,11.78,True,-0.22229496610256352,0.002065392186894178,-0.03712573236739768,-0.0008523621100322183,0.00018365635301193927,-6.192856301805185e-06,0.000406893428886023,-1.616300821517972e-05,0.16381808522939467,0.1283932147683986,0.03542487046099607
