onet_code,Title,xi,chi,L0,L_eq,dL,dL_shock,drift,D_o,B_o,dW_bundle,W_o,proj,ln_w_era
49-3052.00,Motorcycle Mechanics,3.044594831278679,0.5633930379727603,7.341293985888215e-05,0.0010171801538945034,0.0009437672140356212,-1.0196134914450782e-05,0.000953963348950072,0.02120840084095743,2.0489299053412362e-07,-0.25969057525563416,10.781710770739492,0.0022350731634516066,2.4518667957098
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,3.161695720775988,0.5486691567604919,0.0001711249827263671,0.0010550763371395253,0.0008839513544131582,-1.0415387126997506e-05,0.0008943667415401557,0.021896918158340602,2.1426712247639826e-07,-0.2693128307921615,10.593017303896401,0.00046341568951614617,2.3850863145057892
49-3091.00,Bicycle Repairers,3.6814785144439535,0.4943441876495352,5.2078714140453714e-05,0.000797653826459096,0.0007455751123186423,-3.018554707807171e-06,0.0007485936670264495,0.013577193473922937,1.4980880099672556e-07,-0.15033014107542664,6.112174702377859,-0.0011360639436945458,2.0438143640366846
49-3092.00,Recreational Vehicle Service Technicians,2.916472643109962,0.4542351055478095,8.44345489158346e-05,0.0010725577048472164,0.0009881231559313818,-4.477192709948603e-06,0.0009926003486413304,0.011786847656437963,2.1688789624811193e-07,-0.15287413217763157,10.479581001466583,0.0013413234000677272,2.4731713935695794
49-3093.00,Tire Repairers and Changers,3.5471047916694025,0.5344776543140327,0.0006437650950926382,0.0008405718290879391,0.00019680673399530084,-3.194408198553718e-06,0.00020000114219385456,0.014199598523048208,1.663939222405824e-07,-0.15509758773485433,7.192366738792521,-0.000505725883380583,2.124653884501384
49-9011.00,Mechanical Door Repairers,3.538439178325852,0.543587192913913,6.200460767712434e-05,0.0008902069169027351,0.0008282023092256107,-4.427286693574903e-06,0.0008326295959191856,0.016042228694884156,1.6249229169431833e-07,-0.18064031008482817,7.91303847963469,-0.0009953315134625098,2.6864860231863696
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.9120151106694805,0.5620591938034881,0.00020006476323263406,0.001324258551820802,0.001124193788588168,-1.025796044675279e-05,0.0011344517490349208,0.01589790497143819,2.707692727957924e-07,-0.2063620143083219,14.047433659903493,0.0019493629229516921,2.993730270883318
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.0095882452837803,0.4237366666124308,0.0012107656499114145,0.0013766979187965181,0.00016593226888510356,-1.1228640315390833e-05,0.0001771609092004944,0.017352726663678607,2.2047775354424146e-07,-0.21857858383227946,12.534988896827324,0.0016769062756654919,2.6741486494265287
49-9031.00,Home Appliance Repairers,3.036983551111448,0.4308058966942184,0.00021301998791361328,0.0011188967478105568,0.0009058767598969436,-5.660906310408229e-06,0.0009115376662073518,0.01548426881956225,2.1746529048399814e-07,-0.1869991035443875,10.343344858625542,0.002113793019872272,2.6354795082673745
49-9041.00,Industrial Machinery Mechanics,2.900735879439153,0.5971906874854632,0.0011348390097412977,0.0013553157465890499,0.00022047673684775213,-1.2422163893218655e-05,0.0002328989007409708,0.014404485071301713,2.1961287204417227e-07,-0.1914033851404869,14.847081507274398,0.001628657024069632,2.8069901489571136
49-9043.00,"Maintenance Workers, Machinery",3.231007121953567,0.7060799786381974,0.0006908164086106224,0.000870830488573014,0.00018001407996239168,-1.0072506801521181e-05,0.00019008658676391286,0.025211077826577822,1.5689674963373438e-07,-0.2932328709777651,10.691750562367671,0.001076995408921635,2.6789646202071133
49-9044.00,Millwrights,3.2270817076747464,0.7523303311703772,0.000518144533385034,0.001134283179481437,0.000616138646096403,-1.6603485027810467e-05,0.0006327421311242134,0.02586465759268728,1.4896275889930235e-07,-0.30369576780275953,14.310681938459494,0.0007722573416255021,2.9317269435780786
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",3.4579564077874845,0.6192052116753652,2.1398679572562666e-05,0.0006967173720063687,0.000675318692433806,-7.966555136586424e-06,0.0006832852475703924,0.02832877579536805,1.3478962406294695e-07,-0.3139320552839524,6.466567043516994,-0.0008137561210320094,2.707383312114507
49-9051.00,Electrical Power-Line Installers and Repairers,3.156897501473545,0.4333658901025046,0.0006386732406160345,0.0010762432636955157,0.0004375700230794812,-2.680359809134874e-06,0.0004402503828886161,0.013053668219820902,2.130199338879725e-07,-0.15106349984304523,9.63070282011487,0.0013312279172057778,3.0430928449138284
49-9052.00,Telecommunications Line Installers and Repairers,3.14566337089628,0.4550064636397642,0.0010247518268800416,0.00099903751445938,-2.571431242066164e-05,-6.02033046369398e-06,-1.969398195696766e-05,0.017961292507012845,2.1362087145419141e-07,-0.21208252857920268,9.070798852136438,0.0016244414255252582,2.7942278973432626
49-9061.00,Camera and Photographic Equipment Repairers,2.771384017163172,0.5596230442891754,3.435390425354187e-05,0.001527223909985197,0.0014928700057316553,-7.782070209306482e-06,0.0015006520759409617,0.011245397019268376,3.0810786867123535e-07,-0.157932076044042,16.069961542014994,0.0014267496786422227,2.658159431488745
49-9062.00,Medical Equipment Repairers,2.586995892309094,0.4107024051221429,0.0001265873695196177,0.001647651065105283,0.0015210636955856653,-3.878694958483683e-06,0.001524942390544149,0.00793293637943073,2.639351379711202e-07,-0.10649477505690925,15.465360286073413,0.002265370382751215,2.800325477211381
49-9063.00,Musical Instrument Repairers and Tuners,3.241775571550189,0.4999972584908258,2.90042343604012e-05,0.0009983755708167126,0.0009693713364563114,-7.83830987169257e-06,0.000977209646328004,0.02312579477411454,1.9735536384721588e-07,-0.2679011972936273,9.226015626685893,0.0011646960671035757,2.453587966530573
49-9064.00,Watch and Clock Repairers,3.16987911527371,0.46398702803818,2.4943641549945033e-05,0.0009047426652404769,0.0008797990236905319,-7.333727165400369e-06,0.0008871327508559322,0.02035417755676776,1.8987340948900162e-07,-0.2441770323160286,8.043981114524689,0.0011503597082239705,2.4672517145492794
49-9071.00,"Maintenance and Repair Workers, General",3.0348800996864824,0.5672453039920764,0.007745355197455671,0.0015019535387715255,-0.006243401658684146,-9.282322778334223e-06,-0.006234119335905812,0.013976000925162067,2.6914579727907004e-07,-0.17745603755005485,14.965130728635064,0.0009556838388534489,2.4840729690394228
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",3.3133087349755224,0.5370422929478941,0.00023138933634186737,0.0010567041587480853,0.000825314822406218,-8.640391090231677e-06,0.0008339552134964496,0.01810332250381918,2.1524503359668016e-07,-0.2187993661178357,10.027267928636599,-0.0006082601301837529,2.479894107964456
49-9092.00,Commercial Divers,2.7499989476939724,0.3749029035564942,1.5468924992213973e-05,0.0012310852893200057,0.0012156163643277918,-5.780254550930182e-06,0.001221396618878722,0.012118827332217433,2.2404996396751028e-07,-0.15441373823918356,11.591792112497448,0.0030560386912946687,3.3021134234382563
49-9094.00,Locksmiths and Safe Repairers,3.6448723286687015,0.480721429282923,7.283285517167413e-05,0.0008226727487082669,0.0007498398935365928,-2.8918513090918883e-06,0.0007527317448456847,0.013878111502637696,1.621053829679915e-07,-0.1539059016661605,6.317546218943444,-0.0010410828407023912,2.5384474167160302
49-9095.00,Manufactured Building and Mobile Home Installers,3.121569280422648,0.5209850314762703,8.507908745717685e-05,0.0010039020734311233,0.0009188229859739464,-7.533123337158734e-06,0.0009263561093111051,0.02000953752486491,1.5558400886333172e-07,-0.24419271262826509,9.872084581573052,0.001322195023869637,2.309560706730471
49-9096.00,Riggers,3.457517312592717,0.6518835507833514,0.00010215935880274646,0.000792258286007516,0.0006900989272047694,-3.651955165222655e-06,0.0006937508823699921,0.016542009576547754,1.4767633731081547e-07,-0.17501666291909052,8.333757079821355,0.0001925374724541228,2.716018370751387
49-9097.00,Signal and Track Switch Repairers,2.982346949951652,0.4643639562724857,2.397683373793166e-05,0.0011060912319927052,0.0010821143982547735,-3.07980878687668e-06,0.0010851942070416501,0.007913491217646904,2.024228070116692e-07,-0.10877747848937296,10.709793949645851,-3.604542593096973e-05,2.9396908826703663
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3.1928851419559177,0.6348811868823642,0.0009385125700484486,0.0012066949350234136,0.000268182364974965,-8.958481004855403e-06,0.0002771408459798204,0.017481417525465552,2.1717486121736028e-07,-0.2128150747960155,13.080000385228587,0.0004941759245695428,2.2126603854660587
49-9099.01,Geothermal Technicians,2.3946232166126697,0.418207783883923,1.9207248531999018e-05,0.0013193505054535752,0.0013001432569215762,-1.157439046512148e-06,0.0013013006959680883,0.004972584417263552,2.1514689416067757e-07,-0.07652982027710707,13.631504147743737,0.0010281903352479123,2.254444717666111
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.316644019255727,0.0975587191892468,0.004898815183471763,0.001360378795817191,-0.003538436387654572,1.7987499652985343e-06,-0.0035402351376198704,0.001920504799671422,1.7540231808577091e-07,-0.02638360997237096,10.498911344486066,0.0017309359150871756,2.9236990706541595
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3.0806254666279123,0.6373065161185901,0.00011646811442054438,0.0012137669486130503,0.001097298834192506,-1.724087586732568e-05,0.0011145397100598316,0.028233180438847975,2.0751818676435436e-07,-0.3440485189459324,13.589322834421822,0.0025945157468595056,2.8808824318750488
51-2021.00,"Coil Winders, Tapers, and Finishers",3.248807073786782,0.6237196122851065,0.00036319746804635726,0.0009129786629526416,0.0005497811949062843,-8.805401515516332e-06,0.0005585865964218006,0.022068496375826686,1.4247717988045957e-07,-0.25333223224230506,9.806252909648148,0.0011941108895315627,2.2669579153508947
51-2022.00,Electrical and Electronic Equipment Assemblers,3.023447833318123,0.4681122582021408,0.002497135670722275,0.0012222948895734538,-0.0012748407811488214,-7.2296330997517495e-06,-0.0012676111480490696,0.012545488923162642,2.520880375459907e-07,-0.15837168633594334,11.67382098161736,0.0011844873373288178,2.286455711064162
51-2023.00,Electromechanical Equipment Assemblers,3.157151018467737,0.6457127417727284,0.0004500812634192924,0.0009810508535064736,0.0005309695900871812,-1.0309112800833357e-05,0.0005412787028880146,0.02369784244942507,1.825948728320925e-07,-0.27772095657068113,11.195726747934783,0.0021268820955871767,2.3693087250369538
51-2031.00,Engine and Other Machine Assemblers,3.0965939613546887,0.664470976946433,0.0005515316298265624,0.0009643974248783523,0.0004128657950517899,-9.668174863877613e-06,0.00042253396991566753,0.024767878256628763,1.9229781993127294e-07,-0.2983763808855985,11.543583811537161,0.00240638095864483,2.5824869781268642
51-2041.00,Structural Metal Fabricators and Fitters,3.314698063948719,0.7177370040363494,0.0006083799291729488,0.0007533970258676917,0.00014501709669474292,-1.0010354002328503e-05,0.00015502745069707142,0.026887310400632077,1.211849426185127e-07,-0.30530084456180184,9.145540334491809,0.0004953532945791318,2.5352828571130672
51-2051.00,Fiberglass Laminators and Fabricators,3.3291525167249287,0.5419371456828506,0.0003206579243177688,0.0010105476714803636,0.0006898897471625948,-5.062405185085042e-06,0.0006949521523476798,0.01632294740237782,2.0807449713083778e-07,-0.18500208384079944,9.573146779416618,0.00043439384047489827,2.322387720290225
51-2061.00,Timing Device Assemblers and Adjusters,3.0412039188235576,0.5412236384070404,6.619410819584896e-05,0.0009184474291424707,0.0008522533209466217,-8.311220889346957e-06,0.0008605645418359686,0.02221134871178059,1.7903292070377547e-07,-0.26959218635333027,9.440698993441924,0.002717754468028431,2.2925347571405443
51-2092.00,Team Assemblers,3.2775275686163554,0.3454329625466721,0.008397177024315087,0.0010985806775244715,-0.007298596346790615,-1.969318989040146e-07,-0.007298399414891712,0.0055424683893934784,2.4334370132240937e-07,-0.06926645499903605,8.902187828649438,-0.0002264289524111827,2.2975725511705014
51-3011.00,Bakers,3.4804382746908686,0.3455229423341012,0.0011349034635954318,0.000987404065645292,-0.0001474993979501398,3.7926514095737093e-08,-0.00014753732446423553,0.006636556991880812,2.030412442357264e-07,-0.07698696137218852,7.404227801473018,-0.0002643307248793642,2.1770218700187
51-3021.00,Butchers and Meat Cutters,4.08144033124396,0.3880380882133176,0.0008950706723619811,0.0009332850092975982,3.821433693561717e-05,2.9795155952939576e-06,3.523482134032321e-05,0.00026910272292941453,1.949596439333291e-07,-0.0001518518463856475,6.374740921388964,1.2752386616130126e-05,2.4159137783010487
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",3.68219867493684,0.4989877300298065,0.001030552673752122,0.0007875498769660111,-0.0002430027967861108,9.277603453883895e-07,-0.0002439305571314992,0.006533319874592528,1.5745879324119816e-07,-0.06693483853217716,6.02802087639712,-0.00019812751826958088,2.089391872533004
51-3023.00,Slaughterers and Meat Packers,3.8190246715560585,0.4560634390983634,0.0007539167318080285,0.0009075041590236061,0.00015358742721557754,2.657457972223389e-06,0.00015092996924335415,0.001386435805910526,1.1908066197957421e-07,-0.012459918788413153,6.97121175839914,2.2179290192786297e-06,2.217027204632399
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.2134017949755034,0.5124452744843857,0.00012781199274816796,0.0010782335406884066,0.0009504215479402387,-5.290029942555405e-06,0.0009557115778827941,0.015570243734317882,2.2550028536958766e-07,-0.18739270881349965,10.246714623324866,0.00046970258887999843,2.285438934159075
51-3092.00,Food Batchmakers,3.014554059669288,0.4058326312864462,0.0004174031593732404,0.0011038780195035893,0.0006864748601303488,-5.934319746593326e-06,0.0006924091798769422,0.013464865918891997,2.2027029234366816e-07,-0.16685603135770996,10.03955376972666,0.0015538836040297362,2.265921108622454
51-3093.00,Food Cooking Machine Operators and Tenders,3.2358859975936016,0.5185100284118199,0.0002857883892311532,0.000853308696623066,0.0005675203073919128,-6.894581856611631e-06,0.0005744148892485244,0.022531794822911348,1.5992157882164078e-07,-0.26195371811118834,7.785638378010348,0.0011508165117907613,2.2874714551839976
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",3.243189048531397,0.5775973457485527,0.0006997754943352797,0.0009322669530778463,0.00023249145874256665,-8.1332234713069e-06,0.00024062468221387355,0.023002415706767334,1.8821061711820102e-07,-0.27092297243627245,9.403448973253127,0.0006292204533673149,2.4203681286504293
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",3.2708056508820698,0.6663747127509905,0.00039297514865636917,0.0008478512119775249,0.0004548760633211557,-1.0873422662029944e-05,0.00046574948598318566,0.02838901539617806,1.656778251834004e-07,-0.3237792094836148,9.623307110088302,0.001281628794865407,2.477378383367209
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",3.265285045090062,0.640762785380354,0.000306671437970642,0.0008351545125479655,0.0005284830745773234,-7.252372133639351e-06,0.0005357354467109628,0.020578059222565493,1.5141375276621844e-07,-0.24346338721130695,9.078821477643848,0.00025934546071320865,2.5610957881455465
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",3.349005604618105,0.6916311567964545,0.0022771546665621657,0.0009071855056180094,-0.0013699691609441564,-8.565470378101145e-06,-0.001361403690566055,0.02336881695442637,1.695140214483427e-07,-0.2655264910942575,10.573095987150468,2.2224375811710327e-05,2.367436065313662
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.306937283745783,0.6685093487897463,0.0004843062599645659,0.0008084936051902189,0.000324187345225653,-8.121726203034595e-06,0.0003323090714286876,0.024932622445621614,1.5571323087974644e-07,-0.28636859060754094,9.066623454202103,0.0004031456153223462,2.4756977107026903
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.275052233078879,0.6758319003425667,0.0008244937020850049,0.0009845574341900698,0.00016006373210506494,-1.322185229492073e-05,0.00017328558439998567,0.02259589256781742,1.906166916514594e-07,-0.2702211281927552,11.337337229708547,-8.702280809991024e-05,2.4458192610799534
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.258349891648331,0.6742340335096995,0.0005410256516026838,0.0008836781373942485,0.0003426524857915647,-1.1407637355518143e-05,0.0003540601231470828,0.021993286974833586,1.6797744324584273e-07,-0.26488882370853184,10.222015933562643,-6.662339047357355e-05,2.613739521630969
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.205259809582036,0.6641956807898147,0.0002309381593629278,0.0010167117871557672,0.0007857736277928394,-1.0562871351659647e-05,0.0007963364991444991,0.021292604308332845,1.9710175724003744e-07,-0.25022908104177577,11.701191872429456,0.0012489187380944349,2.5416019934645457
51-4041.00,Machinists,2.85485392231244,0.5707050635346578,0.002705772796554761,0.0014622461883180603,-0.0012435266082367006,-1.2749231335038849e-05,-0.0012307773769016617,0.013711514405630433,3.011110460376951e-07,-0.17894422166091503,15.43758482965357,0.002338780013063654,2.6602595372658615
51-4051.00,Metal-Refining Furnace Operators and Tenders,3.0978834540627376,0.5592751415921758,0.00012471820774972517,0.000961806580052493,0.0008370883723027678,-8.432336237779972e-06,0.0008455207085405477,0.021495263723602335,2.0327652740361404e-07,-0.25961372727050835,9.9609698219642,0.0019654835930974918,2.5603232890727545
51-4052.00,"Pourers and Casters, Metal",3.293304223970095,0.6494538559047447,0.00010054801244939083,0.0008761367480173334,0.0007755887355679426,-8.809345396523695e-06,0.0007843980809644663,0.02334932968994791,1.678959680030287e-07,-0.265438659323767,9.643505932683404,0.0007943763551496425,2.5128460184772416
51-4061.00,"Model Makers, Metal and Plastic",2.8577563682249223,0.5554622717453677,8.069622537604957e-05,0.0012474227531055005,0.001166726527729451,-1.4099929213078934e-05,0.0011808264569425299,0.022948238299491466,2.4228535478546256e-07,-0.2819831525229187,13.539289886667762,0.005684293697117361,2.781920049668665
51-4062.00,"Patternmakers, Metal and Plastic",3.1671409650525013,0.5327038664212862,5.3754514347943564e-05,0.0009167479329854663,0.0008629934186375227,-6.683750870887552e-06,0.0008696771695084103,0.019243561144315684,1.94060036817319e-07,-0.22357799970509282,8.907134795300028,0.0016965143156096212,2.598979106047848
51-4071.00,Foundry Mold and Coremakers,3.5041710389274723,0.695616240728035,0.00022455722780363952,0.0007009760571272592,0.00047641882932361964,-6.364241074607456e-06,0.0004827830703982271,0.02643795925848071,1.1508547190708557e-07,-0.2841870603912236,7.740574251051938,-0.0008769781511307951,2.432735777459091
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3.280948609316862,0.6770185841250673,0.001157849035667216,0.000922895312988272,-0.00023495372267894402,-9.864220430013271e-06,-0.00022508950224893074,0.0244370520079442,1.7364072567578096e-07,-0.2853597434551227,10.66051510051577,0.00026722921997299025,2.2834022735772717
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.295956132446103,0.6993890266359785,0.0006678708365388383,0.0008766075361459882,0.00020873669960714994,-9.625072708795233e-06,0.00021836177231594517,0.022617582562220823,1.487105923550139e-07,-0.26351406814699,10.46060347142137,0.00011731498209218523,2.4849066497880004
51-4111.00,Tool and Die Makers,3.0399428884300512,0.6277261731918407,0.0008530467594664665,0.0010685128365978576,0.0002154660771313911,-9.843979123114665e-06,0.00022531005625450577,0.0213030673797381,2.1736537335065601e-07,-0.25842010763015344,12.255169780334755,0.0029147051504614576,2.9231615807191558
51-4121.00,"Welders, Cutters, Solderers, and Brazers",3.186192015779836,0.6198616377190169,0.0026428658349197573,0.0008931357199170889,-0.0017497301150026685,-1.0580641477041133e-05,-0.0017391494735256273,0.027301902115764626,1.5047889029216136e-07,-0.32123905411180503,9.710338930088113,0.0016984041401379773,2.5321082512722946
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3.1799038415056486,0.6445263508536063,0.00044266907019385656,0.0010171059043504057,0.0005744368341565492,-1.3071635765294276e-05,0.0005875084699218434,0.02648507404627515,1.9959434151799617e-07,-0.3190667598177106,11.475981583901573,0.0010086236343994455,2.5087859235779435
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.1883976319858296,0.606368560135411,0.00023396749050723635,0.0008785752565174674,0.000644607766010231,-1.0411022731202004e-05,0.000655018788741433,0.024245422723312267,1.7676448910252943e-07,-0.2932679866148648,9.33767205924247,0.0008211023583575026,2.495681722955959
51-4192.00,"Layout Workers, Metal and Plastic",3.2262609797679134,0.5916065556658253,0.00011595248358747058,0.0008655606160613743,0.0007496081324739037,-8.814179999355482e-06,0.0007584223124732592,0.02380498026377731,1.7757025379061742e-07,-0.2855121688365218,8.858230602553949,0.0004986956866095541,2.631888840136646
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",3.1542635076745653,0.5552922113184104,0.00037608823887320226,0.0010974243852363797,0.0007213361463631775,-7.9677472663779e-06,0.0007293038936295554,0.017092340913585094,2.2558793323582013e-07,-0.20693945837103486,11.112507748833647,0.0009053156693404284,2.3758355547336385
51-4194.00,"Tool Grinders, Filers, and Sharpeners",3.230159538981057,0.6942168380363195,0.00018143759938784307,0.0009211369294609647,0.0007396993300731216,-9.50845096099823e-06,0.0007492077810341199,0.023083233501250577,1.7558196711675934e-07,-0.2694905905187467,11.081123116621924,0.0010855674258512594,2.579458966729223
51-5111.00,Prepress Technicians and Workers,2.993668509377941,0.2994918008656265,0.0007048028949577492,0.0010321106551553797,0.00032730776019763053,3.6109589216198716e-07,0.00032694666430546854,0.005520189409096635,2.2468766513594634e-07,-0.06863953892203521,8.548120680596798,0.0005396170182274336,2.631888840136646
51-5112.00,Printing Press Operators,3.369470434797757,0.3829213884951204,0.001642477564902453,0.0009549458736560518,-0.0006875316912464012,2.1351565418080594e-07,-0.000687745206900582,0.006502160892699558,1.9743897706467705e-07,-0.07190816077054174,7.484456786379248,0.00040301602299943956,2.554817146596421
51-5113.00,Print Binding and Finishing Workers,3.596543422275197,0.5538415640218661,0.0010468594988480807,0.0009114763238700985,-0.00013538317497798218,-1.8504654295497906e-06,-0.0001335327095484324,0.011201877475235987,1.7226082767840792e-07,-0.12182922627096937,8.258108228910439,-0.0005699969193130213,2.351599851648079
51-6011.00,Laundry and Dry-Cleaning Workers,3.5278766049123926,0.4946390772839183,0.001400904519607378,0.0009348233312417317,-0.00046608118836564635,-1.0463960698006442e-06,-0.0004650347922958457,0.008970659480972858,1.7646941421580047e-07,-0.09835458930827731,7.891225860727444,-0.0002449575152248096,1.9810014688665833
51-6021.00,"Pressers, Textile, Garment, and Related Materials",3.577073225789829,0.6201355638755092,0.0006014833667805867,0.0008470021145932408,0.00024551874781265416,-2.366008343422047e-06,0.0002478847561560762,0.011790021300202123,1.0959530719725547e-07,-0.12524519496654327,8.445072073830639,-0.0004007311546981991,2.0135687975291283
51-6031.00,Sewing Machine Operators,3.4849099159002117,0.6327469660035991,0.0026024532683775986,0.0008972775822940262,-0.0017051756860835725,-2.7730751237703454e-06,-0.001702402610959802,0.01337604622240084,1.413387367572675e-07,-0.14817409954111666,9.303940507799755,-0.00044947048088789503,2.0241930674493576
51-6041.00,Shoe and Leather Workers and Repairers,3.575417579907496,0.5257453316693249,0.00010061246630352505,0.0009081794367468985,0.0008075669704433735,-7.465984288830899e-07,0.0008083135688722565,0.007824294776030154,1.657674535875447e-07,-0.08525863559502533,7.886559507820616,-0.0002937921414881385,2.0844290831908747
51-6042.00,Shoe Machine Operators and Tenders,3.4465571780675157,0.650624627713437,7.37996629836875e-05,0.0012135813515843762,0.0011397816886006887,-5.82463606766748e-07,0.0011403641522074555,0.007842501603791498,2.2415984633547975e-07,-0.0845791911163135,12.813081586706929,0.00012742210142719808,2.155244505095337
51-6051.00,"Sewers, Hand",3.6867278950588527,0.5379831944226834,0.00015410916523493173,0.0008022022535928502,0.0006480930883579184,-2.3810294104140758e-06,0.0006504741177683325,0.011107669772661524,1.4051740872272246e-07,-0.12518017537806897,6.670906729945907,-0.001158988913576473,2.086913556518537
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",3.611890420382674,0.3949788788132513,0.00020825040270768062,0.0009608547605597316,0.000752604357852051,2.2383615288264084e-06,0.0007503659963232247,0.0028920580439107104,2.0817413145107905e-07,-0.030016904447591936,7.23332416816798,-4.2741463744511965e-05,2.2289385528257473
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,3.1158732429019578,0.4931561711933305,0.00028649738162662964,0.0010047467578162927,0.0007182493761896631,-4.424572832717726e-06,0.0007226739490223808,0.014846539938235984,2.0006640266509299e-07,-0.17749848745120117,9.594522197259412,0.0014471641977847143,2.2071749081893874
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",3.1544556589454467,0.516573955500472,0.0002569775164331546,0.0011122099415383571,0.0008552324251052025,-9.088000987390269e-06,0.0008643204260925928,0.016253987408873766,2.1741889193214213e-07,-0.19460842746305024,10.796812997789537,0.0010577981118338247,2.194999882314108
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3.086045448713341,0.5387652738040571,0.0005120214172422826,0.0010571938303876524,0.0005451724131453698,-7.843829878408396e-06,0.0005530162430237782,0.018497501139201875,1.5232188687078173e-07,-0.2218423500837939,10.739588143528874,0.0020653922987090914,2.302585092994046
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",3.2651138682261243,0.6069542862090201,0.0005372873280628987,0.001027048739191569,0.0004897614111286704,-5.913984837749731e-06,0.0004956753959664201,0.01564686991861235,1.9451436394274927e-07,-0.18731914456423568,10.757304635632682,3.18356548851075e-05,2.2935443483418965
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",3.2835282234105425,0.6352432156801345,0.00023080925165465936,0.0008663068059169136,0.0006354975542622542,-9.773512285871522e-06,0.0006452710665481257,0.023584649836428658,1.7202346206576707e-07,-0.2801109448934745,9.331662457771687,-0.00015407768093137048,2.482403519569882
51-6092.00,Fabric and Apparel Patternmakers,3.111030282126808,0.3012924792367936,0.00010905592119510852,0.0009529476955300267,0.0008438917743349182,2.2626599443147447e-06,0.0008416291143906034,0.0023076799449938644,1.813265782509799e-07,-0.027225405916044484,7.4862075100699075,8.742260569082522e-05,2.363680192353857
51-6093.00,Upholsterers,3.624525234971248,0.5008647378370373,0.0002924915900611126,0.0008586006794456342,0.0005661090893845217,-7.346540104144657e-07,0.0005668437433949361,0.009071783820926617,1.646799373598439e-07,-0.09782878364294739,6.990091121466066,-0.0004150040365576952,2.3960754360813845
51-7011.00,Cabinetmakers and Bench Carpenters,3.307102348782502,0.5053086932426796,0.000882437716951673,0.000850969882275137,-3.146783467653598e-05,-4.118292328369631e-06,-2.7349542348166348e-05,0.016976461248858578,1.7519021229561344e-07,-0.1884859346872997,7.419436131468913,0.0011088288189531122,2.347558458636777
51-7021.00,Furniture Finishers,3.469410531362517,0.4156369371298246,0.0002451824611265915,0.0008963705198619132,0.0006511880587353218,-1.2282589203818075e-06,0.0006524163176557036,0.009492410934547429,1.9638829923114933e-07,-0.10442826587623558,6.8609748821074765,-2.7240378496365858e-05,2.288486168614544
51-7031.00,"Model Makers, Wood",3.2614351940222512,0.4889593312936494,3.1646842379904426e-05,0.0007871516866937859,0.0007555048443138814,-4.8274305674521345e-06,0.0007603322748813336,0.021278296484319174,1.672087361287428e-07,-0.2482881406524337,6.560453919714927,0.0007713510486015323,2.4714836294558595
51-7032.00,"Patternmakers, Wood",3.3037777795014467,0.4544870359531803,3.751214310611889e-05,0.000892827235501193,0.0008553150923950741,-3.636469473697985e-06,0.000858951561868772,0.013396660726038161,1.9203622834222825e-07,-0.16150709601725816,7.46282136890289,-0.00029515858865244494,2.6727683869575705
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",3.3637405755277343,0.6592945991846727,0.0003529493052390155,0.0008227438936101813,0.0004697945883711658,-8.879876704550043e-06,0.00047867446507571584,0.02378119890277795,1.4629454710749343e-07,-0.26784813266977253,8.987731462707861,8.535925705669122e-05,2.2731562823032334
